r0,r1,r2,r3,s1,s2,s3,p1,p2,p3,bandwidth,ng0,GBP,avgLoss,loss_at_ng0,delay
0.225433,0.2,0.299448,0.25326,-0.006119,-0.016263,-0.001837,0.016082,0.03415,0.009948,0.0032,53.9838,0.1728,357.123,327.9848,49.7826
0.2,0.233786,0.2,0.265909,0.117283,-0.09365,-0.016029,-0.128786,-0.273383,0.002234,0.0118,10.0968,0.1179,10.6252,11.035,153.9577
0.346461,0.292155,0.294829,0.222962,-0.007307,-0.095663,-0.002538,-0.152738,-0.148335,0.002036,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.2,0.244564,0.240466,0.198186,-0.184476,0.040813,0.259469,0.305666,-0.002079,0.0005,43.4631,0.0235,452.7238,467.8138,27.0498
0.2,0.203036,0.2,0.2,0.117283,-0.09365,-0.046694,-0.1662,-0.231092,0.004437,0.0049,10.3629,0.0513,99.6287,96.4525,18.5338
0.27223,0.2,0.203594,0.248644,0.06888,-0.097843,-0.014501,-0.152738,-0.221985,0.022685,0.0098,12.3758,0.1206,11.425,9.2212,266.6252
0.4,0.27425,0.25256,0.2,0.063663,0.003878,0.002324,-0.100216,-0.026072,-0.083151,1e-08,1e-08,1e-08,100000,100000,1e-08
0.249703,0.329162,0.337551,0.4,-0.00722,0.004476,0.008642,-0.016352,0.019968,0.017818,0.0073,45.0941,0.3197,1259.5805,678.0823,19.7095
0.263328,0.231531,0.383745,0.244235,-0.07594,-0.001617,-0.040287,-0.0055,0.004553,0.015145,0.0038,51.816,0.1954,578.0551,833.969,18.7121
0.2,0.2,0.266635,0.213233,0.047607,-0.023512,-0.020123,-0.024975,-0.209395,-0.042682,0.002,62.0439,0.1242,1530.1525,1577.294,12.0552
0.2,0.220539,0.277966,0.257919,-0.108935,-0.109988,-0.020123,-0.152738,-0.193738,7.5e-05,0.0174,15.1258,0.2553,38.3536,34.4475,97.9833
0.285179,0.2,0.4,0.234227,0.046629,-0.066585,-0.091657,0.128903,-0.223876,0.05068,0.0082,-17.2255,0.1432,184.889,139.6574,29.1799
0.2,0.2,0.317943,0.2,0.1021,-0.080577,-0.087271,0.15413,-0.241182,0.001432,0.0002,-325.252,0.0487,58114.0987,53979.4378,1.9776
0.4,0.2,0.203594,0.239885,0.06888,-0.097843,-0.014501,-0.136456,-0.221985,-0.042682,1e-08,1e-08,1e-08,100000,100000,1e-08
0.4,0.27425,0.28891,0.229114,0.076979,0.003532,0.002324,-0.100216,-0.026072,-0.083151,0.0123,10.0729,0.1245,179.4432,173.6848,9.7358
0.4,0.217596,0.330626,0.239885,-0.000247,0.002916,0.1073,0.148619,0.049819,-0.042682,1e-08,1e-08,1e-08,100000,100000,1e-08
0.233428,0.237683,0.364111,0.2,0.149449,-0.070372,0.101169,0.117435,0.247377,0.052597,0.0012,37.5835,0.0461,503.3903,491.2006,22.1114
0.2,0.2,0.339004,0.2,-0.134903,0.102106,0.100148,-0.170232,-0.199735,-0.036313,0.0006,89.0616,0.0492,622.3285,686.0511,14.8733
0.231196,0.225294,0.317868,0.283197,-0.131717,-0.129051,-0.079791,-0.103086,-0.13315,-0.050806,0.0211,14.8991,0.3076,40.3404,34.8694,94.6305
0.22456,0.329162,0.357892,0.2,-0.124667,0.005829,-0.01978,-0.160872,-0.205604,0.002817,0.0019,-63.2536,0.1184,6564.6507,5589.9748,3.4737
0.346461,0.292155,0.357892,0.2,-0.007307,0.004476,-0.002538,0.137386,-0.148335,0.002036,0.0066,-31.9519,0.2069,818.7485,629.7164,14.2667
0.2,0.329162,0.337551,0.249484,-0.00722,0.004476,0.008642,-0.106083,0.019968,-0.046269,1e-08,1e-08,1e-08,100000,100000,1e-08
0.263341,0.247337,0.305664,0.286039,0.006217,-0.017712,-0.001837,0.021777,-0.034001,0.010267,0.0019,50.1073,0.0968,754.2468,713.3195,21.0786
0.244288,0.243619,0.342462,0.2,-0.13246,-0.15244,0.101169,0.117435,0.269618,0.059755,0.022,13.9056,0.2965,330.4396,428.9031,6.9212
0.2,0.268482,0.338087,0.25263,-0.115288,-0.144695,-0.042501,0.124599,0.107607,-0.050961,0.0153,20.0957,0.3035,130.4685,159.3199,31.5836
0.219232,0.2,0.2797884,0.240466,-0.13246,-0.134483004,0.040813,0.259469,0.35384660325,-0.000673,0.0018,-28.2905,0.0502,399.0481,360.1562,21.556
0.2,0.233786,0.383745,0.265909,0.117283,-0.09365,-0.031985,-0.115785,0.005009,0.002234,0.0005,42.6125,0.0223,286.1444,299.6814,26.7059
0.290425,0.2,0.32242,0.306425,0.05988,0.022198,-0.045064,0.010801,0.016572,0.001579,0.0018,106.1268,0.1921,2722.6529,3580.9024,9.4135
0.2,0.310607,0.263561,0.230588,0.002536,0.020808,-0.011787,0.043413,-0.023719,0.018505,0.002,23.9181,0.0461,91.934,77.8964,42.8667
0.327506,0.27425,0.217805,0.225928,-0.001932,0.005213,0.002324,-0.09848,-0.032162,-0.083151,1e-08,1e-08,1e-08,100000,100000,1e-08
0.290425,0.226162,0.340472,0.252837,0.061703,0.020208,-0.04179,0.010801,0.018302,0.001072,0.001,-141.0852,0.144,9584.2769,6991.1716,6.4884
0.2,0.244706,0.240425,0.224741,-0.1486,0.002185,-0.103093,0.10426,0.049819,-0.000774,0.0011,23.6028,0.0254,15.2032,16.9513,49.3438
0.225464,0.227629,0.4,0.325994,-0.135693,-0.130835,-0.042501,0.124599,0.107607,-0.040864,0.0077,-12.2171,0.0948,193.874,162.3573,14.8173
0.249703,0.329162,0.337551,0.4,0.063663,0.004476,0.008642,-0.100216,0.019968,-0.083151,0.0016,85.2857,0.1332,10752.5696,11725.3279,2.2824
0.327458,0.271678,0.26742,0.253066,0.003555,0.007763,-0.045158,0.018848,0.03226,0.002106,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.237683,0.3234591,0.230749,-0.13246,-0.0578511,0.101169,0.143406,0.2997414,-0.044321,0.0089,21.7455,0.1941,255.9335,253.2333,22.0422
0.28965,0.296557,0.4,0.4,-0.00727,0.004476,0.011402,-0.011956,-0.01666,0.017818,0.0162,10.1974,0.1597,120.6048,155.2285,11.1607
0.2,0.225294,0.328276,0.249484,-0.126549,-0.095663,-0.077449,-0.106083,-0.138367,-0.046269,0.0117,30.2126,0.3516,114.7674,115.4081,72.8215
0.2,0.209776,0.310876,0.2,-0.13246,-0.070372,0.078154,0.103605,0.310294,0.043093,0.003,32.8106,0.0987,472.1247,467.3575,19.8353
0.213316,0.2,0.379043,0.24105,-0.13246,-0.0501,-0.078033,0.113231,0.199742,-0.000673,0.0012,-42.8937,0.0501,550.0455,611.3986,20.6596
0.2,0.354077,0.303881,0.242802,0.003954,0.021594,-0.01223,0.043413,-0.020539,-0.020719,1e-08,1e-08,1e-08,100000,100000,1e-08
0.229792,0.239019,0.305664,0.29374,-0.022579,-0.080796,-0.001837,0.124599,-0.034001,-0.009568,0.0092,34.4882,0.3174,296.5602,483.081,20.3473
0.2,0.227629,0.338087,0.292689,-0.084513,-0.144695,-0.041016,0.124599,0.107607,-0.050961,0.018,11.7087,0.204,49.8491,38.7267,57.7441
0.223115,0.27425,0.25256,0.2,-0.123115,0.003878,0.002324,0.124599,-0.259401,-0.000774,0.0029,51.2101,0.1462,3696.7418,4561.3543,3.3769
0.266551,0.237683,0.372244,0.2,0.051112,-0.097843,0.094071,0.097644,0.169217,0.030888,0.0117,30.0022,0.3339,295.2907,398.8241,20.8966
0.2,0.275294,0.276921,0.322767,-0.159057,-0.129051,-0.092743,-0.123273,-0.148007,-0.050806,0.0293,15.516,0.4509,42.0402,37.7497,92.8569
0.2,0.2,0.255858,0.203507,-0.14835,-0.112135,-0.07421,0.136457,-0.299476,0.001201,0.0031,-49.2129,0.1537,323.2462,352.7541,41.7787
0.294935,0.231531,0.4,0.289788,-0.076377,-0.001617,-0.040287,-0.005507,0.004553,0.01369,0.0017,-43.4208,0.0727,723.1216,597.3341,21.4402
0.2,0.2,0.25256,0.225928,0.198186,0.161428,0.032375,-0.09848,0.305666,-0.002079,0.0121,12.2734,0.1481,256.267,307.2207,7.8916
0.2,0.227562,0.2,0.200134,-0.10161,-0.116533,0.047961,0.14475,-0.315403,0.001276,0.0142,10.8665,0.1544,222.8497,259.8469,7.5255
0.246399,0.2,0.4,0.2,-0.055455,-0.081173,-0.036842,-0.109854,0.00519,0.004437,0.0028,35.9642,0.098,638.7207,715.0196,14.4351
0.25859,0.312506,0.243294,0.239644,0.053739,-0.043513,0.096982,-0.100416,0.106214,-0.017202,0.0058,15.9201,0.0928,206.8086,197.4489,18.4354
0.2,0.354077,0.273644,0.266426,-0.134903,0.025212,0.080771,-0.120485,-0.026308,0.018505,0.0002,99.2801,0.0234,2573.9773,2854.2422,11.0105
0.2,0.227562,0.240534,0.200134,-0.13246,-0.116533,-0.066325,0.14475,-0.288874,0.001276,0.001,-127.0297,0.1281,3134.8846,3821.6363,10.6438
0.244921,0.2,0.2203542,0.292311,0.198186,-0.170516,0.048944,-0.185271,0.305666,-0.002079,1e-08,1e-08,1e-08,100000,100000,1e-08
0.256132,0.251114,0.308032,0.212065,-0.055455,-0.085687,-0.036842,-0.142213,0.007191,0.005155,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.244706,0.292582,0.200643,-0.123115,-0.023512,-0.020123,0.022353,-0.214574,-0.000774,0.0009,-193.8182,0.1732,25368.2016,20737.9165,3.035
0.223115,0.244706,0.292582,0.200643,-0.123115,-0.153377,-0.070369,0.124599,-0.210475,-0.000774,0.0005,-215.5806,0.1012,36747.3813,32959.2809,2.1297
0.2,0.225294,0.276921,0.307819,-0.131717,-0.129051,-0.077565,-0.103086,-0.13315,-0.050806,0.0235,14.5259,0.3308,25.8453,25.8148,123.0028
0.2,0.279475,0.4,0.2,0.198186,-0.092381,-0.092404,0.124599,0.049819,-0.002079,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.2,0.376673,0.2,-0.156571,-0.070372,0.09395,0.123997,0.310294,0.040848,1e-08,-561.4238,0.0248,491584.7677,480980.6827,0.3856
0.2,0.268482,0.338087,0.25263,0.063663,-0.144695,0.008642,0.124599,0.019968,-0.083151,0.0022,21.4862,0.0474,91.469,88.9853,61.7562
0.2,0.2,0.32242,0.306425,0.05988,-0.116533,-0.045064,0.010801,-0.288874,0.001579,0.0025,10.4522,0.0247,103.0238,121.4855,14.9599
0.2,0.225294,0.4,0.325994,-0.131717,-0.129051,-0.042501,0.124599,-0.13315,-0.040864,0.0059,-12.2087,0.0708,129.7185,134.7334,17.8345
0.25859,0.377172,0.243294,0.240325,0.061949,-0.043513,0.083945,-0.101565,0.106214,-0.017202,0.0049,13.7577,0.0655,265.0862,287.1268,10.167
0.2,0.237683,0.323459,0.247402,0.141449,-0.057851,0.076942,0.143406,0.299741,-0.037909,1e-08,1e-08,1e-08,100000,100000,1e-08
0.212996,0.268482,0.338087,0.267217,-0.115288,-0.16827,-0.042501,0.124599,0.107607,-0.050961,0.018,12.5436,0.2275,81.0837,65.4346,38.4282
0.2,0.233786,0.383745,0.265909,0.117283,-0.09365,-0.041016,0.124599,0.005009,-0.050961,0.0005,42.7639,0.0224,282.8067,301.6323,27.1981
0.2,0.354077,0.273644,0.266426,-0.134903,0.102106,0.100148,-0.170232,-0.026308,0.018505,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.233786,0.383745,0.252837,0.061703,0.020208,-0.04179,-0.115785,0.005009,0.001072,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.329162,0.261902,0.255449,-0.00722,0.005339,0.010652,-0.110297,0.015476,-0.054944,0.0016,15.1617,0.0229,19.8243,24.4424,64.7117
0.291549,0.226162,0.340472,0.252837,0.063993,-0.016458,-0.044715,0.009974,0.018302,-0.001935,0.0001,-1029.9382,0.0712,864936.3956,798417.1094,0.4279
0.2,0.228192,0.310876,0.2,-0.13246,-0.089669,-0.086884,0.124599,0.234399,-0.000647,0.005,35.7748,0.1766,216.6294,205.6786,49.8752
0.219387,0.207712,0.286412,0.224741,-0.171877,0.002185,-0.103093,0.118895,0.047492,-0.000172,0.0026,29.9121,0.0755,67.5727,69.9583,118.6997
0.346461,0.349708,0.280873,0.2,-0.007307,0.005842,0.001485,0.115984,-0.164058,0.002036,0.0016,-71.7701,0.1147,8907.168,7983.4454,2.7879
0.2,0.354077,0.273644,0.300045,-0.148849,0.025756,0.080771,-0.120485,-0.026308,0.015148,0.0003,75.8076,0.0235,1982.7833,1866.4413,12.6457
0.297141,0.2,0.4,0.2,-0.055455,-0.079581,-0.036842,-0.109854,0.00519,0.004437,0.0108,28.2371,0.2907,447.6664,534.1264,14.5016
0.2,0.237683,0.338087,0.25263,0.063663,-0.144695,-0.042501,0.124599,0.107607,0.05068,0.0051,33.8717,0.17,599.2604,712.2921,13.5112
0.2,0.209776,0.336753,0.2,-0.13246,-0.060431,0.059835,0.103605,0.304341,0.043093,0.0014,54.9053,0.0734,1320.2594,1345.2085,12.3662
0.266551,0.237683,0.4,0.200626,0.051112,-0.082415,0.094071,0.10009,0.177686,0.028691,0.0099,26.9986,0.2601,396.9815,419.9821,17.4599
0.240698,0.229254,0.333948,0.2,-0.152591,-0.092188,0.080771,-0.141671,0.172877,-0.039487,0.0025,-18.8593,0.0485,146.5913,139.5404,33.1071
0.256132,0.251114,0.308032,0.225928,0.198186,0.161428,0.032375,-0.09848,0.007191,0.005155,0.0018,24.1534,0.0442,348.5134,331.3564,19.2677
0.223115,0.27425,0.273644,0.266426,-0.134903,0.025212,0.002324,-0.120485,-0.026308,-0.000774,0.0052,58.7169,0.2959,1026.3729,1671.9676,10.7093
0.2,0.244706,0.276921,0.322767,-0.159057,-0.129051,-0.070369,0.124599,-0.210475,-0.000774,0.003,-33.697,0.0991,306.2354,336.2906,28.4447
0.2,0.260199,0.380555,0.239943,-0.006146,0.005337,-0.011059,-0.106083,0.019968,-0.042974,1e-08,1e-08,1e-08,100000,100000,1e-08
0.290425,0.2,0.264673,0.252837,0.0724,0.022723,-0.04179,0.013559,0.014736,0.001072,0.0013,38.7666,0.0493,265.8234,248.3318,45.3245
0.2,0.27425,0.217805,0.249484,-0.001932,-0.095663,0.002324,-0.09848,-0.032162,-0.083151,0.0074,13.2685,0.0987,65.8073,61.6163,44.7311
0.2,0.235236,0.310876,0.2,-0.13246,-0.064438,0.078154,0.103605,0.310294,0.043093,0.0058,47.8224,0.2727,1173.3172,1826.1937,7.8163
0.312995,0.313993,0.243294,0.2,-0.048415,0.046647,0.096982,-0.100416,0.106214,-0.017178,0.0001,-389.6983,0.0499,218981.4369,223694.0999,0.5733
0.346461,0.292155,0.203594,0.2,0.06888,0.004476,-0.002538,0.137386,-0.148335,0.002036,1e-08,1e-08,1e-08,100000,100000,1e-08
0.293373,0.2,0.4,0.2,0.051112,-0.097843,0.094071,0.116443,0.159295,-0.026976,0.0218,11.2639,0.2394,94.5049,131.2816,15.9044
0.244288,0.243619,0.342462,0.2,-0.13246,-0.137196,0.100148,0.117435,-0.18974825,0.059755,0.005,29.2945,0.144,1192.2903,1312.4134,6.1704
0.266551,0.244706,0.372244,0.224741,-0.1486,-0.097843,-0.103093,0.097644,0.049819,-0.000774,0.0138,24.4183,0.3239,188.8056,173.7216,37.2594
0.2,0.312506,0.243294,0.239644,0.198186,-0.043513,0.096982,0.124599,0.106214,-0.002079,1e-08,1e-08,1e-08,100000,100000,1e-08
0.327506,0.273327,0.217805,0.21352,0.00098,0.005213,0.002324,-0.09848,-0.032162,-0.099154,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.259271,0.300653,0.242327,-0.115288,-0.144695,-0.050325,0.124599,0.12719,-0.050961,0.0173,19.3679,0.3285,66.1726,84.3801,56.7587
0.2,0.266403,0.216175,0.265909,-0.141654,-0.097256,-0.017075,-0.166266,-0.225087,0.002878,0.0248,12.701,0.3063,36.0205,22.7552,112.8102
0.229792,0.217566,0.305664,0.29374,-0.016599,-0.080796,-0.001837,0.124599,-0.034001,-0.009568,0.0102,30.0205,0.2996,223.7306,420.9453,19.8129
0.266551,0.237683,0.263561,0.230588,0.002536,-0.097843,0.094071,0.043413,0.169217,0.030888,0.0201,15.3751,0.2977,52.7035,85.2005,40.5911
0.201189,0.2,0.310876,0.243359,-0.13246,-0.070372,0.076219,0.094662,0.285991,0.035711,0.0006,-38.1309,0.0247,481.1102,427.489,25.8337
0.264212,0.225252,0.395615,0.2,-0.069293,-0.101481,-0.046694,-0.141671,0.005009,-0.005275,0.0076,46.1289,0.3435,1319.5823,1403.4959,9.7682
0.225464,0.268482,0.338087,0.325994,-0.135693,-0.144695,-0.042501,0.124599,0.107607,-0.050961,0.0197,11.3277,0.2233,276.7438,338.6131,6.229
0.228235,0.262349,0.285928,0.257919,-0.102095,-0.104651,-0.018502,-0.152738,0.212268,0.001036,0.0059,-34.0726,0.1963,387.1667,252.9583,38.3101
0.2,0.320389,0.303881,0.242802,0.005744,0.021594,-0.00829,0.041708,-0.01902,-0.020719,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.2,0.2,0.213233,-0.113537,-0.092643,-0.020123,-0.152738,0.253117,-0.002344,0.0123,15.2867,0.1808,228.7546,177.9703,19.2668
0.2,0.350803,0.23498,0.311829,0.123582,0.023136,0.080771,-0.120485,-0.026308,0.018505,1e-08,1e-08,1e-08,100000,100000,1e-08
0.346461,0.292155,0.303881,0.242802,0.003954,0.004476,-0.002538,0.043413,-0.148335,-0.020719,0.0007,-170.193,0.1176,27595.9723,36308.7305,1.5166
0.266551,0.237683,0.372244,0.2,0.051112,-0.090667,0.089965,-0.100245,0.203026,0.038012,0.0005,310.6916,0.1442,97761.3147,81662.4053,1.2478
0.255265,0.247818,0.324,0.325994,-0.13833,-0.130835,0.036625,0.124599,0.107607,-0.040864,0.0045,10.7036,0.0483,438.12,425.8706,4.4642
0.2,0.279475,0.4,0.2,0.198186,-0.082272,-0.092404,0.129177,0.049819,-0.002079,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.237683,0.2911131,0.247402,0.141449,-0.0520659,0.080279,0.155825,0.3657297,-0.037909,0.0044,11.1404,0.0478,9.2187,6.5071,69.951
0.277872,0.262349,0.285928,0.267524,-0.102095,-0.104651,-0.018502,-0.152738,-0.185289,0.001036,0.0205,13.726,0.2777,46.4832,51.8492,56.0986
0.245514,0.261053,0.260635,0.236287,-0.115288,-0.115358,-0.050325,-0.128101,0.12719,-0.050961,0.0058,30.1668,0.1744,225.3876,220.9742,37.9634
0.2,0.273196,0.285928,0.307975,-0.102095,-0.104651,-0.014429,-0.175784,0.212268,0.001731,0.0072,-23.7863,0.1687,183.6725,155.6778,40.2248
0.256132,0.225252,0.308032,0.225928,0.198186,0.161428,-0.046694,-0.09848,0.007191,-0.005275,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.27425,0.338087,0.25263,0.063663,-0.095663,-0.042501,0.124599,-0.032162,0.05068,0.0022,20.4,0.0451,45.2016,37.4496,44.9747
0.2,0.200307,0.323459,0.247402,0.148314,-0.047478,0.076942,0.128759,0.328352,-0.037909,0.0023,41.0304,0.0928,383.3995,406.9421,29.5131
0.218707,0.244706,0.317276,0.322767,-0.121063,-0.151454,-0.074094,0.124599,-0.210475,-0.000251,0.0032,-22.8323,0.0724,254.8857,263.3369,22.5723
0.2,0.2,0.310876,0.227919,-0.13246,-0.070372,-0.078033,0.117435,0.232524,-0.000673,0.0072,28.3737,0.205,173.7797,230.5223,33.7982
0.242509,0.237683,0.218028,0.230588,0.002536,-0.097843,0.070292,0.047826,0.127681,-0.038807,0.0277,10.7485,0.2973,18.2881,16.2165,118.1612
0.2,0.354077,0.273644,0.266426,-0.115288,0.102106,0.100148,0.124599,-0.026308,-0.050961,1e-08,1e-08,1e-08,100000,100000,1e-08
0.227666,0.233786,0.383745,0.207989,0.061703,0.022878,0.044811,-0.13507,-0.004916,0.001657,0.0039,-48.7749,0.188,1075.801,726.6532,20.0806
0.266551,0.225252,0.372244,0.2,0.051112,-0.101481,0.089965,-0.141671,0.203026,0.038012,0.0009,104.0828,0.0949,11285.3088,10564.5964,3.1263
0.240698,0.2,0.26571,0.2,-0.152591,-0.092188,-0.090609,-0.141671,0.144004,-0.039487,0.0069,26.5497,0.1789,100.7578,137.0224,52.4239
0.244288,0.2,0.32242,0.306425,0.05988,-0.116533,-0.045064,0.117435,-0.288874,0.059755,0.0091,-15.831,0.1435,180.768,210.8963,17.119
0.219874,0.259271,0.300653,0.242379,-0.115288,-0.144695,-0.052494,0.124599,0.12719,-0.050961,0.0237,17.3717,0.4039,55.5581,68.4424,60.2535
0.2,0.233786,0.4,0.200626,0.061703,-0.082415,0.094071,0.10009,0.005009,0.001072,0.0031,31.0464,0.0944,153.5163,157.559,55.1041
0.2,0.225252,0.243294,0.2,-0.069293,-0.043513,-0.046694,0.124599,0.005009,-0.002079,1e-08,1e-08,1e-08,100000,100000,1e-08
0.327506,0.329162,0.261902,0.255449,0.00098,0.005339,0.002324,-0.110297,-0.032162,-0.099154,0.0023,10.3714,0.0229,5.57,6.6888,73.563
0.235382,0.354077,0.273644,0.300045,-0.148849,0.026115,-0.084256,-0.113278,0.02696,0.015148,0.0021,-57.6866,0.118,2411.9042,1801.7001,9.7476
0.242633,0.273327,0.217805,0.250536,0.00098,0.006561,0.003784,-0.087097,-0.032162,-0.08728,0.0021,23.0907,0.0491,355.1842,343.0602,17.5778
0.2,0.312506,0.234984,0.287698,0.198186,-0.045785,0.096982,0.124599,0.106214,-0.001271,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.247818,0.370895,0.325994,-0.150388,-0.130835,-0.033045,0.124599,-0.123688,-0.035466,0.0051,14.201,0.0713,17.2954,9.8078,312.7101
0.346461,0.237683,0.203594,0.2,0.06888,0.004476,-0.002538,0.137386,0.177686,0.002036,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.243619,0.27739422,0.2,-0.13246,-0.100015884,0.100148,0.117435,0.346987675125,-0.037909,0.0158,21.3048,0.3264,290.5048,420.0722,12.9381
0.223115,0.27425,0.273644,0.266426,-0.134903,0.025212,0.003434,-0.120485,-0.027732,-0.000774,0.0053,57.369,0.2958,971.2637,1580.5061,11.0448
0.2,0.260054,0.344523,0.242802,0.007271,0.027402,-0.008489,0.041708,-0.01902,-0.01732,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.244706,0.276921,0.322767,-0.168057,-0.093693,-0.070369,0.09646,-0.210475,-0.000205,0.0039,-32.7314,0.1245,271.2829,318.8292,28.993
0.2,0.2,0.310876,0.265909,-0.13246,-0.097256,-0.017075,-0.166266,-0.225087,0.002878,0.0165,11.3513,0.1809,31.1756,33.3744,63.4351
0.2,0.320389,0.252359,0.2,0.005744,0.024295,-0.00829,0.041708,-0.01902,-0.020719,0.004,11.6919,0.047,17.1639,16.8911,132.0596
0.2,0.238714,0.32242,0.306425,0.05988,-0.089177,-0.045064,0.010801,-0.288874,-0.002173,0.0015,30.0543,0.0478,146.9562,93.4312,36.7106
0.221999,0.318043,0.20398,0.209867,-0.134903,0.10561,0.119617,0.152401,0.018038,0.018505,0.0073,20.1249,0.1448,118.0919,131.609,38.3077
0.2,0.23014,0.314845,0.247722,0.047102,-0.142181,0.010373,0.124599,0.019968,-0.083151,0.0102,24.4052,0.2454,219.2252,313.6229,20.6248
0.2,0.272165,0.358455,0.232722,-0.13246,-0.089669,-0.086884,0.121042,0.234399,0.000282,0.0038,45.7967,0.1735,1532.1569,1877.0913,7.2447
0.291549,0.255957,0.314674,0.251978,0.057067,-0.016458,-0.044715,0.009974,0.018302,-0.001069,1e-08,-3711.9259,0.053,17861540.3109,16844698.8021,0.0734
0.266551,0.237683,0.301644,0.283475,0.002536,-0.098989,0.094071,0.043413,0.169217,0.030888,0.0166,12.0001,0.1974,67.5396,76.8671,30.3558
0.2,0.225294,0.4,0.325994,0.051112,-0.129051,-0.042501,0.116443,-0.13315,-0.040864,0.0001,-178.0695,0.0238,15029.7301,14533.3386,3.9695
0.327506,0.273327,0.217805,0.21352,0.00098,0.005213,-0.003136,-0.083396,-0.032162,-0.099154,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.2,0.308386,0.2,-0.156571,-0.070372,0.113912,0.122971,0.29891,0.040848,0.0028,26.5816,0.0744,286.1227,293.7809,24.4872
0.244288,0.243619,0.342462,0.2,-0.136932,-0.12467,0.100148,0.117435,-0.189748,0.045426,0.0035,42.2024,0.1445,2126.2057,2438.1917,5.0861
0.274377,0.225252,0.395615,0.211267,-0.078709,0.103804,-0.054068,-0.141671,0.006428,-0.004465,0.0066,-18.4497,0.1187,176.6025,146.684,30.5638
0.220114,0.203036,0.372244,0.2,-0.069293,-0.097843,-0.046694,-0.141671,0.049819,-0.000774,0.0004,349.0489,0.1409,43859.1564,44624.1659,2.57
0.276488,0.229254,0.291816,0.2,-0.152591,-0.092188,0.080771,-0.141671,0.172877,-0.043244,0.0035,42.5245,0.1473,1300.8702,1485.453,8.4204
0.2,0.233786,0.285817,0.227929,0.098923,-0.09365,-0.043404,0.118324,0.005962,-0.050961,0.0011,43.5566,0.0489,1861.0841,1811.4467,7.095
0.2,0.237683,0.263561,0.265909,0.117283,-0.09365,0.094071,0.124599,0.169217,-0.050961,0.0337,12.4857,0.4223,72.1186,11.4701,217.5429
0.2,0.295451,0.261902,0.255449,-0.00722,0.005339,0.010652,-0.110297,0.015476,0.04521,0.0016,61.1243,0.0928,1919.6066,2322.8446,8.054
0.2,0.235236,0.310876,0.266426,-0.13246,-0.064438,0.100148,-0.170232,-0.026308,0.043093,0.0078,25.7996,0.1991,326.7026,274.8332,25.2269
0.208167,0.233786,0.383745,0.265909,0.13966,-0.092849,-0.041016,0.124599,0.006548,-0.050961,0.0003,78.2001,0.0223,1614.8091,1736.5508,14.0509
0.223115,0.225252,0.273644,0.266426,-0.069293,0.025212,0.002324,-0.120485,0.005009,-0.000774,0.0033,70.0823,0.2227,916.4873,1305.6541,16.6155
0.212974,0.354077,0.273644,0.300045,-0.152916,0.025756,0.073755,-0.10885,-0.026308,0.015148,0.0031,38.8749,0.1185,2533.1479,2492.6699,4.5299
0.2,0.269588,0.263709,0.242802,0.008588,0.033202,-0.007861,-0.041289,-0.017143,-0.017041,0.0008,119.2791,0.0962,11807.5612,14482.1937,2.6303
0.2,0.288243,0.283084,0.33002,-0.102095,-0.100361,0.015586,-0.175784,0.212268,0.00232,0.0039,-24.6098,0.0947,214.2284,234.8655,27.8313
0.240047,0.2,0.237704,0.272386,-0.13535,-0.192339,-0.070167,0.124599,-0.231433,0.048072,0.001,-48.2246,0.0506,360.6425,305.6823,47.1346
0.256132,0.225252,0.273644,0.225928,0.198186,0.161428,-0.046694,-0.09848,0.007191,0.015148,0.0024,19.4668,0.0461,140.3905,135.2861,35.6449
0.220114,0.203036,0.383745,0.2,-0.069293,0.104875,-0.034294,-0.141671,0.005009,-0.004571,0.003,-46.6138,0.1397,780.1108,711.7373,19.4893
0.2,0.237683,0.311546,0.265909,0.113617,-0.093738,0.094071,0.120494,0.169217,-0.058155,0.0128,14.6322,0.188,24.4708,22.1387,56.4833
0.2,0.200307,0.2911131,0.245388,0.148314,-0.0427302,0.092975,0.128759,0.3447696,-0.041079,0.0128,13.7236,0.1718,155.0544,107.82,26.9696
0.2,0.243619,0.273644,0.266426,-0.115288,0.102106,0.100148,0.124599,-0.026308,-0.050961,0.0007,-103.138,0.074,1705.1836,1610.5463,20.3115
0.212974,0.354077,0.273644,0.247722,-0.152916,-0.142181,0.073755,0.124599,-0.026308,0.015148,0.0011,69.5276,0.0728,5358.2679,5852.9619,3.6749
0.346461,0.2,0.203594,0.265909,0.06888,0.004476,-0.002538,-0.166266,-0.225087,0.002036,1e-08,1e-08,1e-08,100000,100000,1e-08
